Actual,DE,SHADE,CMA-ES,NRBO,BOA,HHO-Lite,WeightedAvg_Pred
80.9784,80.9758,80.9760,81.0465,81.0007,80.9126,80.9540,80.9777
79.7106,79.7146,79.7153,79.8903,79.8378,79.8945,79.7153,79.7945
93.2509,93.2361,93.2456,93.1287,92.7826,93.1536,93.2272,93.1292
94.1534,94.1479,94.1541,94.1938,94.6215,94.1910,94.1324,94.2398
76.4808,76.4784,76.4780,76.4541,76.1367,76.3328,76.4787,76.3935
85.4835,85.5012,85.4898,85.5555,85.7402,85.5661,85.4457,85.5495
83.0530,83.0552,83.0564,83.1853,83.4241,83.1200,83.0649,83.1508
81.6528,81.6426,81.6496,81.3832,81.3895,81.6304,81.5776,81.5453
76.4834,76.4872,76.4832,76.5070,76.6339,76.4716,76.5126,76.5159
87.8095,87.8116,87.8113,87.7735,87.4566,87.8280,87.8039,87.7476
94.1496,94.1414,94.1459,94.0296,93.6985,94.0261,94.1223,94.0276
86.6681,86.6669,86.6694,86.6182,86.6377,86.6112,86.6427,86.6410
85.8920,85.8928,85.8892,85.6988,85.6624,85.8348,85.8999,85.8130
93.6012,93.6052,93.6022,93.6197,93.4881,93.5056,93.6043,93.5711
100.0000,99.9996,100.0004,100.0813,99.6676,99.9643,100.0087,99.9540
100.0000,100.0000,99.9995,100.0028,100.1072,99.9622,100.0070,100.0131
81.6528,81.6505,81.6501,81.6128,81.3037,81.6063,81.6530,81.5796
85.5395,85.5555,85.5426,85.5878,86.2038,85.7249,85.5520,85.6938
75.9341,75.9329,75.9325,76.0394,75.8880,75.9265,75.9250,75.9409
79.5505,79.5521,79.5515,79.5285,80.0704,79.5312,79.5673,79.6332
84.0276,84.0200,84.0287,84.0443,83.5662,84.0717,84.0243,83.9594
85.9451,85.9397,85.9401,85.8180,85.7400,85.9710,85.9153,85.8872
79.4124,79.4017,79.4041,79.3607,79.4196,79.3811,79.3766,79.3906
81.6641,81.6622,81.6616,81.6024,81.6025,81.6318,81.6492,81.6349
81.5170,81.5286,81.5195,81.3851,81.3404,81.5043,81.5851,81.4772
82.1020,82.1000,82.1079,82.1038,82.0268,82.1077,82.1025,82.0915
81.9169,81.9166,81.9124,81.9991,82.0005,81.9071,81.9231,81.9432
94.1547,94.1589,94.1563,94.1224,94.0830,94.1787,94.1645,94.1439
85.9062,85.9068,85.9174,85.9009,86.2902,85.7520,85.9044,85.9453
84.9709,84.9856,84.9644,85.0117,84.7236,84.8953,84.9795,84.9270
93.3743,93.3763,93.3828,93.4229,93.5826,93.4221,93.3948,93.4301
100.0000,99.9943,99.9982,99.9368,99.5382,99.7787,99.9064,99.8592
100.0000,100.0042,99.9987,100.0547,99.9937,99.9773,100.0017,100.0052
79.5185,79.5302,79.5175,79.4679,79.6414,79.5308,79.5140,79.5335
89.7487,89.7402,89.7435,89.5285,89.4236,89.6920,89.7161,89.6406
75.3909,75.3898,75.3933,75.2740,75.5884,75.3908,75.3895,75.4040
80.9188,80.9197,80.9161,80.8833,80.7749,80.7716,80.9249,80.8654
87.1114,87.1114,87.1177,87.1749,87.0840,87.1226,87.1186,87.1216
82.1884,82.1887,82.1862,82.1542,81.7161,82.1729,82.1849,82.1008
88.3967,88.3971,88.3957,88.3320,88.5582,88.4310,88.3784,88.4152
93.8056,93.8001,93.8017,93.7451,94.2848,93.8190,93.7843,93.8721
82.1884,82.1887,82.1862,82.1542,81.7161,82.1729,82.1849,82.1008
88.6254,88.6320,88.6296,88.6401,89.6893,88.6397,88.6569,88.8140
100.0000,99.9987,100.0007,99.9752,99.8493,100.0349,99.9446,99.9672
82.9025,82.9005,82.8922,82.7713,82.8239,82.9230,82.8954,82.8676
89.2393,89.2403,89.2336,89.2520,89.0761,89.3018,89.2442,89.2247
82.1392,82.1390,82.1355,82.1118,81.7297,82.1366,82.1410,82.0658
75.5236,75.5260,75.5322,75.5320,75.8081,75.5480,75.5443,75.5816
100.0000,99.9746,99.9964,99.9303,99.5121,99.7398,99.9913,99.8580
86.3640,86.3570,86.3570,86.2236,86.2121,86.2317,86.3344,86.2861
84.9160,84.9152,84.9175,84.8456,84.6493,84.7888,84.9092,84.8379
87.9071,87.9178,87.9083,88.1673,88.5206,88.3387,87.9669,88.1359
100.0000,100.0090,99.9990,100.0008,100.0617,99.9992,100.0273,100.0162
100.0000,100.0011,100.0004,100.0500,100.2280,100.1660,100.0075,100.0752
100.0000,100.0057,100.0065,100.0875,100.4158,100.0320,100.0903,100.1062
93.0121,93.0146,93.0099,92.9293,92.3926,92.9479,92.9923,92.8815
82.7984,82.7885,82.7946,82.7297,82.7715,82.7110,82.7490,82.7574
80.5906,80.5871,80.5869,80.8967,80.7336,80.7148,80.5562,80.6793
76.4630,76.4638,76.4673,76.5267,76.5329,76.4423,76.4648,76.4830
82.2913,82.2880,82.2894,82.2014,82.2433,82.2896,82.2896,82.2668
94.1673,94.1778,94.1734,94.3246,94.4553,94.5788,94.1968,94.3172
86.0485,86.0499,86.0489,86.1494,86.3901,86.1267,86.0828,86.1411
84.2935,84.2842,84.2923,84.4303,84.2118,84.3117,84.2899,84.3036
100.0000,100.0017,100.0003,100.0257,100.0093,100.0358,100.0089,100.0136
100.0000,100.0010,100.0029,100.1047,100.1432,100.0155,99.9833,100.0417
100.0000,99.9986,100.0004,99.9192,100.1223,99.9899,100.0132,100.0071
75.1424,75.1428,75.1431,75.1572,75.5533,75.1761,75.1387,75.2183
82.8908,82.8888,82.8894,82.7774,82.5487,82.8389,82.8789,82.8038
88.3663,88.3655,88.3644,88.3371,88.1434,88.3861,88.3716,88.3281
78.8412,78.8430,78.8408,78.8546,78.6045,78.7847,78.8314,78.7934
87.8536,87.8508,87.8430,87.9303,87.7625,87.8327,87.8392,87.8432
82.3699,82.3665,82.3712,82.3817,82.3125,82.3676,82.3831,82.3638
100.0000,99.9978,100.0022,99.9415,100.0642,99.9825,99.9960,99.9973
86.0771,86.0772,86.0805,86.0867,86.1432,86.1799,86.0857,86.1087
84.2268,84.2276,84.2304,84.1762,84.1173,84.2089,84.1790,84.1899
93.7975,93.8149,93.7999,93.8253,94.0615,93.8413,93.7989,93.8568
100.0000,99.9972,99.9994,100.0162,99.8995,100.0065,100.0119,99.9885
100.0000,100.0058,100.0009,100.0558,100.3232,100.0755,100.0127,100.0787
79.0234,79.0229,79.0192,79.0755,79.1772,79.0268,79.0294,79.0585
88.3815,88.3880,88.3854,88.3909,88.4560,88.4146,88.3891,88.4039
89.2239,89.2270,89.2324,89.3174,89.0854,89.2427,89.2300,89.2226
82.2122,82.2112,82.2130,82.2483,82.5182,82.2300,82.2442,82.2773
87.3890,87.3844,87.3814,87.3682,87.0838,87.3554,87.3253,87.3165
87.8672,87.8664,87.8589,88.0096,87.7200,87.9603,87.8725,87.8814
82.5528,82.5505,82.5587,82.3829,82.6943,82.5185,82.5781,82.5470
92.0821,92.0778,92.0815,92.0048,91.5659,91.9369,92.0591,91.9547
100.0000,100.0024,99.9965,99.8728,99.5042,100.0468,99.9988,99.9037
100.0000,99.9939,99.9942,99.7506,99.1135,99.9292,99.9414,99.7874
81.6637,81.6670,81.6643,81.7866,81.4973,81.6439,81.6502,81.6518
84.2001,84.1947,84.1946,84.1311,84.0786,84.1685,84.1714,84.1565
81.6198,81.6245,81.6189,81.6565,81.2656,81.6267,81.6235,81.5695
75.7613,75.7603,75.7601,75.7556,75.9406,75.7960,75.7710,75.7971
94.1673,94.1676,94.1736,94.0936,94.1084,94.1419,94.1814,94.1444
85.4556,85.4699,85.4557,85.4484,85.7993,85.6477,85.4495,85.5446
84.0938,84.0941,84.0927,84.1448,84.2413,84.1402,84.0971,84.1349
78.9296,78.9279,78.9284,79.0090,79.1933,78.8953,78.9095,78.9772
94.1641,94.1591,94.1657,93.9808,94.2273,94.2247,94.1606,94.1527
100.0000,99.9997,100.0010,99.9764,100.0831,99.9925,99.9952,100.0079
94.1664,94.1669,94.1661,94.2999,94.3608,94.1784,94.1867,94.2265
77.3782,77.3850,77.3777,77.5001,77.7371,77.4708,77.4145,77.4807
86.7264,86.7245,86.7276,86.6773,86.7821,86.6397,86.7414,86.7155
82.0168,82.0158,82.0163,81.9547,81.8804,81.9615,82.0234,81.9755
82.2692,82.2733,82.2657,82.3275,82.1487,82.2671,82.2902,82.2622
87.9807,87.9252,87.9826,87.9004,87.0012,87.8195,87.9218,87.7592
94.1671,94.1662,94.1656,94.1606,94.0401,94.1880,94.1707,94.1486
84.0040,83.9985,84.0062,83.9927,83.7859,84.0084,83.9974,83.9649
86.0520,86.0564,86.0544,86.0758,85.8639,86.0190,86.0526,86.0205
100.0000,99.9980,99.9956,100.0226,99.9028,99.9133,99.9902,99.9706
87.3857,87.3826,87.3829,87.3732,87.3134,87.3308,87.3795,87.3605
68.4867,68.4703,68.5145,68.3769,68.4610,68.4559,68.4983,68.4628
89.5633,89.5554,89.5591,89.4274,89.3357,89.5450,89.5458,89.4947
88.0330,88.0342,88.0347,88.1230,87.7865,87.9519,88.0476,87.9967
82.2722,82.2531,82.2721,82.2052,81.9799,82.2652,82.2566,82.2055
87.4021,87.4074,87.3977,87.4166,87.6443,87.3812,87.4176,87.4441
79.7964,79.7881,79.7936,79.5948,79.8172,79.7877,79.7446,79.7540
78.7018,78.6877,78.7150,78.4914,78.5724,78.6976,78.7283,78.6486
86.2936,86.2927,86.2951,86.3499,86.1930,86.2787,86.3042,86.2858
92.4892,92.4986,92.4905,92.6745,92.8663,92.6748,92.5014,92.6174
92.4892,92.4928,92.4915,92.2839,92.5788,92.5719,92.4749,92.4819
84.4200,83.8436,84.3219,84.4839,83.4782,82.8971,84.0411,83.8473
82.0283,82.0399,82.0318,82.1157,82.0109,82.1970,82.0573,82.0753
80.4806,80.4824,80.4819,80.4149,80.7301,80.5161,80.5163,80.5234
77.6232,77.6217,77.6186,77.6292,78.1220,77.5669,77.6380,77.6992
78.1513,78.1536,78.1417,78.1869,78.5037,78.0949,78.0776,78.1929
100.0000,99.9993,100.0005,99.9720,100.0423,99.8700,99.9618,99.9744
87.3890,87.3742,87.3877,87.3193,87.0391,87.1590,87.3849,87.2779
76.9058,76.8998,76.9025,77.0127,77.0233,76.7483,76.9061,76.9157
74.6653,74.6680,74.6685,74.7022,74.6152,74.6671,74.6790,74.6667
92.4892,92.4913,92.4919,92.4530,92.2150,92.4940,92.4946,92.4401
73.9892,73.9904,73.9982,73.9823,73.7047,73.9418,74.0092,73.9380
82.0283,82.0258,82.0305,82.0505,81.9819,82.0135,82.0368,82.0233
82.0054,82.0038,82.0012,82.1046,82.0092,82.0220,81.9806,82.0203
77.8609,77.8612,77.8588,77.8991,78.0384,77.8705,77.8555,77.8972
84.8443,84.8469,84.8473,84.6933,85.2156,84.9134,84.8781,84.8986
92.4892,92.4873,92.4900,92.4296,92.3964,92.4986,92.5073,92.4682
88.3336,88.3371,88.3345,88.4389,89.4045,88.4588,88.3462,88.5526
82.7399,82.7410,82.7424,82.7841,82.6776,82.7851,82.7573,82.7480
68.7226,68.7195,68.7226,68.7477,68.5853,68.6737,68.7078,68.6929
92.4892,92.4866,92.4864,92.5242,92.3587,92.4892,92.5111,92.4762
82.2801,82.2878,82.2836,82.3320,82.4913,82.2834,82.2788,82.3261
82.4180,82.4171,82.4167,82.4607,83.0128,82.4102,82.4781,82.5324
82.3313,82.3279,82.3277,82.2099,81.8746,82.2892,82.2908,82.2202
75.5425,75.5542,75.5411,75.5043,75.5118,75.5263,75.5479,75.5309
87.3592,87.3585,87.3590,87.5326,87.8058,87.3598,87.3677,87.4638
80.1637,80.1701,80.1660,80.3120,80.5409,80.2991,80.1782,80.2775
92.4892,92.4574,92.4770,92.2905,91.2601,92.1543,92.4355,92.1801
92.4892,92.4891,92.4913,92.6139,92.9991,92.5757,92.5067,92.6123
81.7596,81.7614,81.7602,81.8231,81.6785,81.8032,81.7914,81.7697
82.4295,82.4246,82.4231,82.3967,82.7846,82.2887,82.4180,82.4559
81.7208,81.7217,81.7195,81.8031,81.4636,81.6025,81.7033,81.6694
69.3176,69.3799,69.3164,69.2869,69.8675,69.6746,69.3321,69.4753
75.6056,75.6070,75.6072,75.5457,75.5831,75.6009,75.6173,75.5935
87.3592,87.3558,87.3642,87.1810,87.3099,87.2846,87.3399,87.3058
79.4336,79.4319,79.4391,79.4828,79.3534,79.5692,79.4561,79.4553
77.7913,77.7897,77.7899,77.7393,78.2634,77.6816,77.7922,77.8425
92.4892,92.4693,92.4890,92.5609,92.8050,92.5099,92.4789,92.5520
92.4892,92.4851,92.4921,92.3050,91.6797,92.4431,92.4774,92.3141
81.7836,81.7895,81.7870,81.8230,81.9779,81.8419,81.7993,81.8363
53.4766,54.5591,53.5842,53.5052,55.0003,56.8953,53.8685,54.5622
